net,length_um
net1084,1707.3
_0326_,1704.88
net1053,1704.74
net1055,1703.64
_0529_,1702.94
_0020_,1701.42
net1088,1699.68
net1057,1699.54
net1095,1697.38
net1518,1697.2
rf.registers\[2\]\[20\],1695.92
_0151_,1694.64
_0920_,1694.14
net1072,1693.02
_0390_,1691.46
net1075,1691.42
net824,1691.355
_0708_,1691.21
net1090,1690.78
net1104,1690.16
net1063,1690.08
net1076,1689.36
net394,1688.54
net1054,1688.54
net1089,1688.06
net480,1688.04
net1059,1686.98
net1103,1686.88
_0456_,1686
net384,1685.9
net1096,1685.9
net1071,1685.84
net400,1685.78
net1119,1685.42
net1066,1684.62
rf.registers\[3\]\[21\],1684.26
net1065,1683.94
_0372_,1683.48
net1067,1683.48
net1058,1683.36
net1100,1683.3
net1087,1683.14
net1068,1682.96
net1098,1682.78
net1074,1682.56
net1082,1682.32
net1078,1682.2
net1094,1681.58
net1070,1681.08
net1064,1681
net1081,1680.66
net1060,1680.28
net1077,1680.04
_0427_,1679.88
net1079,1679.54
net719,1678.66
net1083,1678.46
net1061,1678.42
net1052,1678.04
net758,1676.2
_0650_,1675.66
net1056,1675.62
net1069,1675.52
_0147_,1675.26
net346,1675.12
net476,1674.26
net825,1674.1
net383,1673.62
net1425,1672.46
_1078_,1672.14
net543,1670.82
net77,1667.06
net473,1666.22
rf.registers\[1\]\[27\],1660.44
rf.registers\[0\]\[9\],1659.38
net488,1658.76
net78,1657.44
_0863_,1655.46
_0901_,1654.68
net49,1651.92
_0685_,1650.88
net441,1646.84
_0453_,1642.62
_0361_,1641.74
_0481_,1641.66
net1409,1639.24
_0226_,1637.34
_0143_,1636.68
net61,1636.34
_0657_,1632.46
_0600_,1632.12
net915,1631.3
net377,1627.44
_0134_,1627.29
rf.registers\[2\]\[0\],1626.22
net987,1625.3
net359,1622.76
_0420_,1621.58
net341,1617.28
net455,1616.2
_0402_,1614
_0313_,1613.06
_0889_,1613
_0373_,1612.08
_0753_,1610.54
net37,1610.515
_0356_,1609.96
_0907_,1609.02
_0084_,1606.32
net1234,1604.26
_0868_,1603.36
rf.registers\[1\]\[3\],1603.2
net654,1602.74
_0572_,1600.68
_0562_,1599.98
net1283,1596.58
_0624_,1595.4
_1034_,1591.8
_0613_,1590.32
net1249,1588.14
net1240,1587.52
_0505_,1583.8
_0746_,1579.18
_0023_,1575.835
_0176_,1574.795
net746,1568.08
_0923_,1567.22
clknet_4_7_0_CLK,1564.195
net1287,1561.9
net7,1561.2
net1399,1560.52
rf.registers\[0\]\[0\],1558.83
_0460_,1556.62
_1004_,1556.62
_0778_,1554.6
net1217,1553.18
_0588_,1548.52
_1076_,1548.165
rf.registers\[0\]\[22\],1544.07
_0336_,1543.72
net84,1541.34
_0277_,1541.08
_0239_,1538.58
_0195_,1535.48
_0382_,1535.12
net1459,1534.96
_0498_,1533.54
_0432_,1533.22
net1272,1532.52
_0537_,1530.78
_0203_,1527.64
net1120,1526.98
_0323_,1526.9
_0342_,1526.68
rf.registers\[0\]\[4\],1526.48
_0655_,1525.22
_0904_,1524.5
_0910_,1524.42
_0422_,1523.255
rf.registers\[2\]\[23\],1519.1
_0654_,1517.04
rf.registers\[2\]\[27\],1515.9
_0798_,1513.66
_0839_,1512.18
_0638_,1511.94
_0156_,1510.26
_0563_,1508.84
_0853_,1507.92
_0824_,1507.78
_1069_,1505
rf.registers\[3\]\[17\],1504.9
_0407_,1504.68
_0376_,1503.32
_0809_,1502.46
_0140_,1501.425
_0043_,1501.19
_0661_,1499.7
_0133_,1496.06
_1055_,1494.38
_0875_,1493.44
_0245_,1489.46
_0726_,1484
_1002_,1483.76
_1054_,1482.08
_0281_,1480.78
net1007,1478.15
_0984_,1477.8
_0959_,1473.31
rf.registers\[0\]\[19\],1470.36
_0623_,1467.88
net724,1467.7
_0278_,1467.18
_0496_,1467.02
net1137,1465.78
rf.registers\[1\]\[18\],1465.74
net1367,1465.28
net147,1463.12
net1166,1460.5
_0895_,1455.9
_0512_,1452.38
_0885_,1451.92
_0633_,1450.96
_0310_,1449.7
_0580_,1449.42
_0977_,1448.96
_0396_,1445.48
net1155,1444.26
_0259_,1443.44
_0830_,1443.26
_1050_,1440.3
net1335,1438.64
_0400_,1437
_0983_,1436.86
_0867_,1435.36
net83,1432.74
_0423_,1429.1
net1009,1426.22
rf.registers\[1\]\[1\],1426.2
net634,1425.92
_0190_,1425.04
net76,1421.74
_0642_,1419.58
net413,1417.97
_0703_,1416.78
_0967_,1415.86
_0012_,1412.76
_0235_,1411.82
net112,1411.76
_1012_,1407.82
net1435,1405.86
net1133,1396.22
_0314_,1394.28
net851,1394.28
_0820_,1391.76
net452,1388.1
_0191_,1386.94
net1380,1385.88
net593,1385.66
_0409_,1384.96
_0351_,1381.9
_0985_,1379.74
_0677_,1379.64
net58,1378.84
_0806_,1378.59
net692,1378.58
net260,1376.98
_0188_,1375.52
_0551_,1373.16
_0298_,1372.72
net616,1371.9
net79,1370.6
_0358_,1367.94
net1349,1367.28
_0038_,1363.66
_0316_,1363.46
net887,1362.62
net1470,1361.56
net846,1360.52
_0097_,1357.44
net1116,1355.38
_0483_,1354.58
net90,1348.48
net990,1347.32
net716,1346.32
_0509_,1346.12
rf.registers\[2\]\[29\],1345.42
_0324_,1342.64
net687,1339.64
net635,1336.66
net771,1336.62
_0186_,1336.5
_0966_,1335.36
_0953_,1333.94
_1008_,1333.88
net847,1333.76
_0644_,1333.52
_0240_,1330.92
_0152_,1330.54
net764,1329.46
net832,1328.52
_0585_,1326.4
net638,1325.1
net177,1324.3
net713,1322.32
net46,1320.64
_0604_,1318.38
net587,1318.12
_0581_,1314.04
net354,1313.3
_1003_,1313.18
_1043_,1312.86
_0739_,1312.78
net170,1310.94
net210,1310.64
net762,1309.715
net173,1308.96
_0247_,1308.54
net611,1307.96
_0121_,1306.5
net167,1306.26
net53,1306.1
_0455_,1305.99
net144,1305.8
net648,1304.64
net717,1304.54
net145,1304
_0553_,1303.48
net579,1302.22
net187,1301.7
net214,1300.775
_0822_,1299.68
net166,1299.05
net211,1298.98
net138,1298.84
net179,1298.68
rf.registers\[0\]\[24\],1297.8
net726,1297.16
net701,1296.62
_1049_,1296.14
net525,1295.78
_0306_,1295.38
rf.registers\[1\]\[16\],1294.7
net3,1293.12
net712,1292.38
net171,1292.1
_0941_,1290.5
net71,1290.38
net429,1289.86
net492,1289.82
net245,1288.64
net216,1287.4
_0031_,1286.76
_0536_,1285.4
_1048_,1284.88
_0909_,1284.22
net608,1283.68
_0271_,1283.38
net526,1283
net308,1282.88
_0550_,1280.94
net645,1280.08
net639,1279.5
net162,1279.34
net1008,1279.18
net458,1277.44
_0670_,1276.86
net620,1275.92
net1464,1275.6
net707,1275.22
net432,1273.78
_0615_,1273.555
net285,1272.76
net905,1272.36
_0125_,1272.02
net800,1271.48
net237,1271.1
net395,1270.04
net396,1268.88
net629,1268.04
net673,1267.74
net334,1266.88
net375,1265.08
net414,1264.58
net289,1263.66
net205,1263.06
net797,1262.56
net381,1262.4
net87,1262.38
_0945_,1262.035
net330,1260.74
net204,1260.42
_0526_,1259.82
net647,1259.78
net718,1259.7
net178,1258.53
net32,1258.4
net207,1258.04
net637,1257.98
net850,1257.18
net617,1257.02
net674,1256.74
net184,1256.28
net672,1255.18
_0292_,1254.48
net565,1254.42
net773,1253.44
_0554_,1252.66
_1081_,1251.9
net661,1250.5
net783,1249.58
net246,1247.82
_0751_,1247.68
net495,1247.615
_0664_,1247.135
net838,1245.92
net840,1245.18
net1412,1244.76
net680,1243.32
net670,1242.44
net137,1241.32
net180,1240.6
net580,1240.4
net146,1239.58
net729,1237.86
_1020_,1237.26
net698,1236.82
net663,1236.74
net841,1234.94
net196,1231.64
net248,1231.2
net309,1229.82
net675,1229.54
_1017_,1229.12
net833,1229.1
_0570_,1228.32
net702,1227.28
_0110_,1226.42
_0036_,1226.38
net906,1226.22
net885,1226.12
net421,1225.72
net581,1225.68
net247,1224.74
net650,1223.62
net494,1222.4
net168,1220.64
net589,1219.84
_1086_,1219.12
net763,1218.22
net682,1217.9
net181,1217.88
net772,1217
net182,1216.74
net466,1215.68
net630,1215.36
net765,1214.96
net636,1214.26
net331,1214.2
net555,1213.835
net464,1213.72
net160,1213.36
net560,1213.26
net703,1212.84
_0996_,1212.5
net361,1212.43
net188,1212.02
rf.registers\[3\]\[6\],1211.92
net286,1211.84
net238,1211.56
net175,1211.28
net423,1210.98
net332,1210.76
net774,1210.51
net651,1210.48
net615,1210.24
net174,1209.68
net931,1209.28
net649,1209.14
net614,1209.08
_0649_,1208.94
net335,1208.9
net376,1208.58
net275,1207.74
net233,1207.16
net528,1207.015
net198,1206.92
net519,1206.56
net796,1206.4
net217,1205.16
net291,1204.72
net209,1204.26
net590,1203.46
net13,1202.08
net536,1202.08
net212,1200.22
net139,1199.68
net646,1199.68
net263,1199.62
net213,1199.34
net621,1199.14
net229,1198.78
net159,1198.76
net208,1198.04
_0367_,1197.5
net206,1197.24
net172,1196.84
net578,1196.52
net591,1196.22
net1377,1196.16
net454,1195.52
net194,1195.22
net465,1194.58
net618,1192.08
rf.registers\[2\]\[7\],1191.04
_0305_,1190.78
net559,1190.08
net821,1189.02
_0754_,1186.08
net1299,1185.3
net588,1184.58
net710,1183.46
net681,1182.34
net566,1181.98
net822,1180.38
_0260_,1180.36
_0320_,1180.12
net192,1179.76
net711,1179.56
net704,1178.44
net164,1178.22
net609,1177.46
net193,1176.92
net422,1175.73
net243,1175.12
_0843_,1173.46
_1072_,1172.7
net155,1172.46
net478,1172.32
net610,1171.06
net493,1170.07
net270,1169.5
net317,1168.36
net659,1167.72
net444,1166.4
_0673_,1166
net715,1165.94
net199,1165.34
net269,1165.035
net154,1164.96
net669,1163.9
net909,1162.78
net425,1161
net234,1160.96
net676,1160.54
net140,1159.98
net706,1159.66
net316,1159.62
net202,1159.58
net570,1158.5
net200,1158.26
_0896_,1158.24
net149,1158.24
net836,1158.04
net545,1157.98
net622,1157.66
net228,1157.4
net550,1157.36
net784,1156.46
net549,1156
net150,1155.44
net271,1154.28
net658,1154.2
_0577_,1153.82
net169,1153.4
net201,1153.36
_0592_,1153.34
net571,1152.54
net141,1152.38
net156,1151.88
net551,1151.84
net827,1151.46
net668,1151.26
net705,1151.26
net157,1150.84
net318,1150.4
net667,1150.34
net276,1150.28
net541,1150.22
net148,1150.04
net268,1149.84
net677,1149.82
net151,1149.12
net664,1148.92
net398,1148.36
rf.registers\[3\]\[24\],1148
net479,1147.12
net657,1147.06
net428,1146.52
net1105,1144.06
net671,1143.96
net767,1143.5
_1010_,1142.01
net165,1141.36
_0308_,1140.96
_0545_,1140.96
_0153_,1140.775
net265,1140.76
_0241_,1139.4
_0100_,1139.14
_0317_,1136.92
_0518_,1136.79
_0360_,1136.18
rf.registers\[3\]\[12\],1136.16
net631,1135.8
net72,1135.56
net460,1135.02
_0433_,1134.59
net264,1133.74
rf.registers\[2\]\[30\],1131.98
net542,1130.48
_0346_,1128.98
_0393_,1128.94
net679,1128.66
net524,1128.48
_0398_,1127.82
_0384_,1127.42
net427,1126.2
_0833_,1125.34
net226,1125.26
_0865_,1124.4
_0458_,1124.16
_0564_,1123.02
_1053_,1122.72
net197,1121.6
net632,1121.06
net158,1120.28
_0078_,1119.84
net518,1119.1
net786,1118.58
net573,1115.38
_1082_,1113.66
net1003,1112.42
net613,1112.38
_0705_,1112.26
net577,1110.9
_0736_,1107.15
net56,1105.3
net1010,1105.28
net191,1104.72
net561,1103.76
_0715_,1102.82
_1063_,1099.08
_1019_,1097.48
rf.registers\[2\]\[14\],1097.3
_0974_,1096.48
_0442_,1095.58
net415,1092.82
rf.registers\[3\]\[8\],1091
_0062_,1090.94
_0387_,1084.2
_0385_,1082.92
_0426_,1082.22
rf.registers\[1\]\[5\],1079.24
net539,1079.16
net548,1077.82
_0377_,1077.54
_0837_,1076.8
net699,1076.2
_0142_,1074.8
_0294_,1073.54
net546,1073.44
net412,1072.56
_0101_,1067.305
_0391_,1065.48
_0154_,1064.705
_0301_,1063.32
_0803_,1062.18
net564,1059.26
_0502_,1058.5
_0892_,1057.36
_0459_,1057.28
_0124_,1054.88
rf.registers\[1\]\[30\],1052.5
rf.registers\[3\]\[14\],1052.08
net424,1049.04
net569,1047.12
net420,1046.66
net826,1045.14
_0363_,1043.78
net656,1043.3
rf.registers\[3\]\[4\],1042.9
_0573_,1042.2
_0338_,1039.54
net785,1038.88
net592,1038.54
_0632_,1038.2
_0174_,1037.96
_0598_,1037.9
_0765_,1037.26
_0210_,1036.76
net766,1033.32
_0216_,1029.95
net445,1028.74
_0857_,1028.26
net666,1027.02
_0199_,1026.98
rf.registers\[3\]\[29\],1025.7
net801,1025.66
_0565_,1023.82
_0374_,1022.08
_0198_,1018.6
_0411_,1018.1
net52,1016.98
net227,1015.16
net537,1013.68
net828,1010.08
_0375_,1009.815
_1036_,1006.2
net66,1003.78
_0416_,1003.32
net96,1002.42
_0674_,998.7
rf.registers\[2\]\[1\],996.54
_0757_,994.5
net665,986.02
net547,985.4
net397,984.76
net540,982
_0088_,979.52
_1052_,977.12
net837,975.6
_0888_,975.52
_0579_,970.28
_1042_,969.68
net727,968.4
net678,968.24
net839,967.24
_0658_,966.98
_0791_,966.42
_0541_,962.78
_0405_,961.98
net242,959.94
_0267_,955.42
_0643_,954.14
net426,953.42
rf.registers\[2\]\[10\],948.12
_0236_,948.08
_0835_,947.28
_0383_,946.34
_0181_,945.6
_0925_,943
_0449_,938.82
_0789_,938.58
_0691_,937.34
_0969_,936.8
_0227_,936.76
_0467_,934.88
_0656_,933.01
_0589_,932.72
net556,932.18
_0057_,930.625
_1058_,930.18
_0689_,928.72
_0333_,927.78
_0440_,927.56
_0531_,924.66
rf.registers\[0\]\[30\],923.89
_0997_,923.64
_1090_,919.6
_0430_,917.82
_0289_,916.92
_0389_,914.96
net660,913.8
rf.registers\[2\]\[8\],913.02
net908,911.12
_0779_,908.28
_0860_,906.52
_0814_,903.2
_1033_,902.18
_0911_,900.88
_0340_,900.58
_0435_,900.32
rf.registers\[2\]\[9\],900.18
_0680_,896.47
rf.registers\[0\]\[23\],894.855
_0950_,893.88
net120,893.6
_0381_,892.68
_1057_,891.82
_0204_,886.52
net114,885.1
_0995_,884.46
rf.registers\[1\]\[29\],882.62
rf.registers\[1\]\[14\],882.58
_0146_,881.5
_0274_,881.34
_0413_,879.78
_0596_,879.4
net849,878.72
_0379_,878.36
net111,867.64
net134,867.46
_0049_,866.62
net709,864.9
net835,858.94
_0731_,857.8
net119,856.4
_0462_,855.22
_0283_,853.02
_0740_,851.96
_0130_,849.345
_1093_,849.16
net28,844.52
rf.registers\[0\]\[14\],841.46
_0770_,837.3
_0710_,836.08
_0776_,834.34
_0675_,831.74
_0926_,831.5
_0171_,830.6
net417,830.58
_0386_,829.94
_0616_,829.14
rf.registers\[0\]\[17\],828.72
_0698_,827.08
_0415_,823.72
rf.registers\[2\]\[11\],823.1
_0682_,822.6
net848,818.9
rf.registers\[2\]\[13\],816.62
_1085_,810.52
net619,807.42
_0605_,805.76
net922,803.82
_0233_,802.98
_0760_,802.54
net55,802.06
_0929_,800.52
_0696_,798.92
_0728_,798.62
rf.registers\[0\]\[3\],797.89
rf.registers\[0\]\[26\],794.91
_0918_,793.8
_0064_,792.595
_0300_,792.48
_0128_,792.01
net523,791.3
_0954_,790.8
rf.registers\[1\]\[24\],790.12
_0595_,790.04
rf.registers\[3\]\[2\],789.12
_1056_,787.98
_1061_,787.36
_0344_,785.18
_1077_,784.86
net48,784.6
_0956_,781.34
rf.registers\[2\]\[18\],779.92
_0849_,779.46
_0794_,777.26
_0129_,774.7
_0671_,773.38
_0533_,771.84
net128,770.12
net920,769
_0943_,766.9
rf.registers\[0\]\[12\],766.77
net50,766.76
_1060_,766.2
_0132_,765.8
rf.registers\[0\]\[21\],763.48
_0844_,763.22
net921,762.34
_0215_,760.74
_0542_,760.04
_0418_,759.1
net118,757.28
_0321_,756.9
_0816_,756.9
net864,756.34
_0419_,756.2
_0879_,755.94
net919,752.72
_0296_,752.66
_0852_,750.1
_0345_,748.68
_0750_,745.1
_0303_,745.06
_0521_,744.7
net123,744.7
_0915_,743.02
_0651_,740.08
clknet_2_1_1_CLK,739.15
_0461_,739.08
net890,737.36
clknet_2_3_1_CLK,737.07
_0514_,735.42
net51,733.72
_0417_,732.18
_1009_,731.78
clknet_2_0_1_CLK,730.04
net35,729.44
net104,728.2
_0732_,720.92
_0268_,716.62
_0258_,716.02
net889,715.27
rf.registers\[0\]\[11\],712.48
_0051_,711.12
rf.registers\[3\]\[10\],710.7
_0357_,709.5
_0851_,709.06
_0971_,706.7
clknet_3_3_0_CLK,705.73
_0669_,705.12
clknet_1_1_1_CLK,705.05
net59,704.66
clknet_3_7_0_CLK,704.24
_0665_,704.1
clknet_3_6_0_CLK,704.03
net116,703.3
clknet_0_CLK,702
net891,700.36
net558,699.3
clknet_2_2_1_CLK,694.38
_0429_,692.48
clknet_3_1_0_CLK,692.15
_1024_,691.72
clknet_1_0_1_CLK,690.48
net65,688.24
net30,688.02
net863,687.8
net865,685.96
_0993_,683.76
_0935_,681.64
_0206_,681.48
_0464_,679.74
_0557_,679.46
net75,679.24
_0468_,678.74
_0477_,678.56
net459,677.54
_0939_,677.12
net799,674.88
_0312_,674.46
_0970_,672.34
_0872_,671.6
_0287_,671.54
_0636_,670.78
rf.registers\[2\]\[24\],670.12
_0266_,669.8
_0775_,669.34
net866,667.9
_0392_,667.56
net33,664.45
net554,664.24
_1096_,664.22
rf.registers\[2\]\[2\],663.16
net125,663.04
net103,662.64
_0902_,662.32
_0699_,658.38
_0091_,653.045
_0876_,652.66
net918,652.4
net572,651.57
_0103_,651.54
net802,650.995
_0712_,650.9
_0315_,650.06
_0048_,648.74
_0288_,648.54
rf.registers\[3\]\[3\],648.5
_0180_,646.02
_0424_,645.04
clknet_3_4_0_CLK,641.72
rf.registers\[1\]\[4\],641.24
_0694_,639.62
clknet_3_0_0_CLK,637.14
net798,635.96
_0992_,634.44
_0936_,632.18
_0539_,631.36
_0777_,627.18
clknet_3_2_0_CLK,624.49
net63,622.6
_0784_,621.9
_0609_,621.2
_0249_,619.5
_0555_,616.12
_0795_,614.2
clknet_3_5_0_CLK,613.92
_1087_,608.92
_0676_,606.46
net867,605.76
_0362_,604.22
_0763_,603.36
_0354_,603.1
_0583_,598.19
_0724_,596.22
_0444_,594.96
_0963_,594.16
_0246_,593.58
_0090_,592.34
_0029_,584.68
_0845_,582.43
net110,579.74
net708,578.8
_0931_,576.5
net834,573.76
_0819_,572.18
_0610_,571.1
_0597_,567.58
_0205_,563.055
_0162_,559.76
net126,558.4
rf.registers\[1\]\[10\],556.76
rf.registers\[0\]\[18\],554.88
net92,553.08
_0547_,548.6
_0478_,544.58
_0958_,543.26
_0965_,543.11
_0788_,542.86
_0243_,541.28
rf.registers\[2\]\[17\],537.84
_0666_,534.24
_0098_,534.145
_0930_,533.36
_0684_,531.66
net115,527.84
net130,526.22
_0212_,524.7
_0232_,522.76
_0690_,521.04
_1025_,520.08
_0667_,518.86
_1073_,517.58
_0800_,516.73
net121,515.48
_0635_,512.36
_0280_,511.79
_0761_,511.58
net29,511.5
_0178_,508.82
net431,504.14
_0207_,502.38
_0244_,499.22
_0408_,499.16
_0059_,496.345
_0311_,493.44
_0832_,485.48
_0928_,482.74
_0952_,473.84
_0785_,472.72
_0711_,470.52
_0060_,470.42
_0880_,469.26
net135,469.12
net714,468.24
clknet_2_0_0_CLK,465.4
_0548_,463.28
clknet_2_1_0_CLK,463.07
clknet_2_3_0_CLK,462.7
clknet_1_0_0_CLK,459.88
clknet_2_2_0_CLK,459.3
_0606_,458.26
clknet_1_1_0_CLK,457.82
_0829_,456.88
_0117_,447.62
_1006_,447.3
net54,444.62
net129,443.14
net101,439.88
rf.registers\[1\]\[31\],438.92
_0349_,437.16
_1023_,433.74
_0723_,432.9
rf.registers\[2\]\[3\],423.74
rf.registers\[0\]\[16\],419.5
net133,419.42
_0037_,418.32
_0842_,415.2
_0262_,414.14
_0652_,413.92
_1084_,411.96
_0404_,411.32
_0932_,410.92
_0890_,402.58
rf.registers\[3\]\[19\],401.92
_0293_,401.74
_0727_,397.82
_0734_,396.64
_0639_,395.68
_0590_,391.89
_0891_,388.52
_0401_,383.24
_0200_,382.4
_1075_,377.86
net10,376.36
_0221_,375.36
net43,373.54
_0544_,368.08
rf.registers\[0\]\[5\],364.32
_0339_,361.98
_0975_,357.13
_0412_,354.54
_0027_,354.42
_0209_,352.26
net117,350.08
_0087_,349.9
_1059_,345.08
_0836_,344.22
net612,341.28
_0265_,340.7
rf.registers\[3\]\[9\],335.9
_0224_,332.32
_0948_,330.06
_0648_,328.56
_0493_,325.62
_0741_,318.54
_0716_,318.14
net70,317.7
net106,317.5
_0759_,316.58
_0201_,314.88
rf.registers\[1\]\[15\],312.76
_0330_,308.12
_0917_,307.4
_0700_,305.42
net728,304.06
net4,302.6
_0194_,301.19
_0817_,296.7
net86,290.7
_0302_,288.56
_0331_,285.12
_0899_,281.68
_0085_,280.26
net163,278.98
_0629_,277.52
_0887_,275.3
rf.registers\[0\]\[2\],273.34
rf.registers\[3\]\[22\],270.6
_1046_,269.44
_0431_,268.48
net44,265.24
rf.registers\[2\]\[31\],261.78
_0519_,259.98
_0869_,258.08
net31,258.02
_0223_,254.38
rf.registers\[2\]\[4\],251.84
_0369_,250.24
_0886_,249.12
_0371_,244.36
_0599_,240.9
_0250_,233.6
_1045_,233.24
_1070_,232.82
_0982_,230.07
_0425_,226.26
_0871_,226.22
_0370_,225.9
_0399_,223
_0263_,220.6
net94,212.98
_0771_,210.84
_0350_,208.9
_0840_,206.44
_0905_,206.3
_0821_,205.8
_0846_,202.96
_0451_,199.54
rf.registers\[3\]\[5\],199.16
_0290_,198.02
_0603_,196.18
_0769_,192.96
rf.registers\[1\]\[2\],186.94
_0414_,186.02
_1099_,180.34
_0359_,178.88
_1035_,177.72
_0299_,177.44
_0980_,171.8
_1013_,171.12
_0285_,170.92
_0255_,165.7
_0193_,161.4
_0366_,155.56
net131,151.68
_1083_,147.29
net67,140.42
_0352_,139.62
_0516_,138.8
_0976_,129.22
_0949_,123.72
_0894_,121.5
_0218_,117.64
_0365_,106.2
_0790_,105.1
_1011_,96.94
_0921_,95.58
_0348_,95.44
_0847_,95.1
_0428_,94.4
rf.registers\[1\]\[25\],90.76
net107,88.02
net527,87.28
_0735_,83.84
_0990_,83.62
net113,71.28
_0325_,66.1
_0962_,61.5
_0222_,57.36
rf.registers\[3\]\[31\],47.555
_0841_,30.62
_0234_,27.82
A2[1],15.34
net88,14.86
A3[0],13.52
A1[1],10.76
A3[1],10.76
A2[0],10.42
rf.registers\[2\]\[15\],10.4
A1[0],10.3
_0692_,10.2
net100,10.04
alu_result[9],9.88
alu_result[8],9.42
RD1[20],9.31
_0961_,9.2
alu_result[20],8.96
alu_result[23],8.96
alu_result[10],8.5
net74,8.5
net99,8.5
RD1[11],8.39
RD1[28],8.39
RD2[0],8.39
RD2[17],8.39
RD2[26],8.39
RD2[9],8.39
_0347_,8.36
alu_result[0],8.04
alu_result[11],8.04
alu_result[12],8.04
alu_result[13],8.04
alu_result[14],8.04
alu_result[15],8.04
alu_result[16],8.04
alu_result[17],8.04
alu_result[18],8.04
alu_result[19],8.04
alu_result[1],8.04
alu_result[21],8.04
alu_result[22],8.04
alu_result[24],8.04
alu_result[25],8.04
alu_result[26],8.04
alu_result[27],8.04
alu_result[28],8.04
alu_result[29],8.04
alu_result[2],8.04
alu_result[30],8.04
alu_result[31],8.04
alu_result[3],8.04
alu_result[4],8.04
alu_result[5],8.04
alu_result[6],8.04
alu_result[7],8.04
_0403_,7.94
_1044_,7.74
_0608_,7.7
_1067_,7.68
net95,7.68
rf.registers\[1\]\[11\],7.64
_0256_,7.56
_0318_,7.28
_0704_,7.22
RD1[12],7.03
RD1[29],7.03
RD1[3],7.03
RD2[18],7.03
WD3[12],6.77
rf.registers\[2\]\[19\],6.76
rf.registers\[3\]\[0\],6.74
RD2[1],6.69
WD3[2],6.43
WD3[30],6.43
WD3[0],6.31
WD3[16],6.31
WD3[20],6.31
WD3[24],6.31
WD3[28],6.31
WD3[4],6.31
WD3[8],6.31
alu_opcode[0],6.31
_0848_,6.18
_0720_,6.06
_1065_,6.06
WD3[10],5.97
WD3[22],5.97
WD3[26],5.97
WE3,5.97
_0659_,5.9
net64,5.84
_0903_,5.82
_0230_,5.74
_0826_,5.72
WD3[14],5.63
WD3[18],5.63
WD3[6],5.63
net453,5.56
_0319_,5.38
rf.registers\[1\]\[26\],5.34
rf.registers\[3\]\[16\],5.28
_0219_,5.26
_0628_,5.26
_0884_,5.26
WD3[13],4.95
WD3[17],4.95
WD3[1],4.95
WD3[21],4.95
WD3[25],4.95
WD3[29],4.95
WD3[5],4.95
WD3[9],4.95
alu_opcode[1],4.95
_0620_,4.92
_1038_,4.92
net108,4.92
rf.registers\[0\]\[8\],4.9
rf.registers\[1\]\[21\],4.76
_0231_,4.7
_0334_,4.68
_0341_,4.68
_0810_,4.68
net102,4.68
WD3[11],4.61
WD3[15],4.61
WD3[19],4.61
WD3[23],4.61
WD3[27],4.61
WD3[31],4.61
WD3[3],4.61
WD3[7],4.61
_0587_,4.48
_0329_,4.46
_0882_,4.42
_0706_,4.34
_0729_,4.14
_1071_,4.14
_0733_,4
rf.registers\[1\]\[0\],3.98
RD1[0],3.93
RD1[10],3.93
RD1[13],3.93
RD1[14],3.93
RD1[15],3.93
RD1[16],3.93
RD1[17],3.93
RD1[18],3.93
RD1[19],3.93
RD1[1],3.93
RD1[21],3.93
RD1[22],3.93
RD1[23],3.93
RD1[24],3.93
RD1[25],3.93
RD1[26],3.93
RD1[27],3.93
RD1[2],3.93
RD1[30],3.93
RD1[31],3.93
RD1[4],3.93
RD1[5],3.93
RD1[6],3.93
RD1[7],3.93
RD1[8],3.93
RD1[9],3.93
RD2[10],3.93
RD2[11],3.93
RD2[12],3.93
RD2[13],3.93
RD2[14],3.93
RD2[15],3.93
RD2[16],3.93
RD2[19],3.93
RD2[20],3.93
RD2[21],3.93
RD2[22],3.93
RD2[23],3.93
RD2[24],3.93
RD2[25],3.93
RD2[27],3.93
RD2[28],3.93
RD2[29],3.93
RD2[2],3.93
RD2[30],3.93
RD2[31],3.93
RD2[3],3.93
RD2[4],3.93
RD2[5],3.93
RD2[6],3.93
RD2[7],3.93
RD2[8],3.93
rf.registers\[0\]\[31\],3.9
rf.registers\[1\]\[28\],3.9
_0586_,3.76
rf.registers\[2\]\[21\],3.54
net85,3.54
_0756_,3.52
_0877_,3.44
_0987_,3.44
rf.registers\[3\]\[7\],3.44
_0355_,3.42
_0668_,3.42
_0758_,3.42
net73,3.3
_0273_,3.1
_0802_,3.08
_0944_,3.08
_1032_,3.08
_0679_,2.98
_0940_,2.98
net93,2.98
net127,2.98
_0622_,2.96
_0912_,2.96
_1047_,2.96
rf.registers\[3\]\[15\],2.96
rf.registers\[3\]\[27\],2.96
rf.registers\[3\]\[28\],2.96
_1014_,2.76
_0257_,2.62
_0591_,2.62
_0898_,2.62
_1091_,2.62
rf.registers\[0\]\[1\],2.62
rf.registers\[2\]\[12\],2.62
rf.registers\[2\]\[28\],2.62
rf.registers\[3\]\[20\],2.62
net60,2.62
net89,2.62
net91,2.62
_0214_,2.5
_1051_,2.5
_0717_,2.3
_0672_,2.16
_0881_,2.16
_0900_,2.16
_0991_,2.16
_1026_,2.16
_0686_,2.04
_0721_,2.04
_0850_,2.04
_1021_,2.04
_1027_,2.04
_1097_,2.04
_0637_,1.7
rf.registers\[0\]\[27\],1.6
rf.registers\[1\]\[12\],1.6
rf.registers\[1\]\[13\],1.6
